X,Y
-118.2262092,33.93289792
-118.0463005,33.86122856
-118.1937926,33.9260899
-118.3440799,34.09065168
-118.0845732,33.85407288
-118.0837456,34.11811794
-118.2475768,33.9738127
-118.2042933,33.89037259
-118.1056881,34.56674129
-118.0781102,33.85300193
-118.5367639,34.42756174
-118.1629155,34.48102899
-118.1381425,33.84805788
-118.2973004,33.94238089
-118.0659432,33.86898274
-118.2934382,33.82226076
-117.801121,34.0286893
-117.9190011,34.03375844
-118.0929433,34.06976965
-117.9503252,34.03424695
-118.0573172,33.86466387
-118.0706467,33.97269127
-118.1619224,34.19637736
-118.2689815,33.90736822
-118.0701786,33.83899693
-117.9900305,34.02504541
-118.093185,33.969966
-117.9313777,33.9940171
-118.1512711,33.88733227
-118.1577332,33.84716089
-118.1118261,34.58154534
-118.1633684,33.88534011
-118.2029682,33.91246424
-118.5115323,34.46110055
-118.0995598,34.06321485
-118.1578963,34.02537204
-118.1872505,34.02826447
-118.503107,34.40686565
-118.0700392,34.57299819
-118.4974728,34.41420433
-118.0720698,33.83600002
-118.0733795,34.1463459
-118.1506287,34.70402339
-117.8975915,34.50650792
-118.1916898,33.93133499
-118.145162,34.6825305
-118.3570606,34.14297611
-118.015924,33.90837038
-118.1930404,34.66404232
-117.8876989,33.99000977
-117.8215327,33.99815531
-118.5461292,34.41491566
-118.1968151,33.90901664
-118.2945485,33.95890666
-118.183891,34.05149047
-118.183891,34.05149047
-118.1371359,33.97725122
-117.9805445,34.12977417
-117.9916169,34.02977872
-118.1253555,34.59719117
-118.0743733,34.11959118
-117.8153612,33.99733715
-118.0720907,33.83786982
-117.8074073,34.01868797
-118.1481695,34.01843501
-118.0806112,34.01666575
-118.1601961,33.84108247
-118.331628,33.9116125
-118.0573073,34.10208245
-118.5629985,34.41790508
-118.0570649,33.98083349
-118.5132152,34.44034908
-118.0553796,33.90289555
-118.5793227,34.40981516
-118.1333726,33.88728228
-118.5731412,34.43219277
-118.1697173,34.01394621
-117.9676032,34.04500436
-118.2081676,33.88493968
-117.9675879,34.1397487
-118.5414543,34.38118448
